# précision  : 0.001 s
# durée      : 100 s
# particules : 9
# méthode    : Velocity-Verlet
-3.631892e-01,1.028234e+00,-1.850289e-01,1.096470e+00,-8.997710e-02,1.016968e+00,2.425721e+00,2.441475e+00,2.669327e+00
-3.738632e-01,1.025899e+00,-1.899797e-01,1.095658e+00,-9.170356e-02,1.013341e+00,2.431174e+00,2.447958e+00,2.681517e+00
-3.843039e-01,1.023563e+00,-1.951637e-01,1.094847e+00,-9.652357e-02,1.012807e+00,2.436584e+00,2.454642e+00,2.693548e+00
-3.944902e-01,1.021228e+00,-2.006022e-01,1.094035e+00,-1.017659e-01,1.012696e+00,2.441993e+00,2.460785e+00,2.706121e+00
-4.046638e-01,1.018893e+00,-2.060534e-01,1.093224e+00,-1.044972e-01,1.010073e+00,2.447426e+00,2.466188e+00,2.719410e+00
-4.151005e-01,1.016557e+00,-2.112415e-01,1.092412e+00,-1.043328e-01,1.004555e+00,2.452860e+00,2.471625e+00,2.732665e+00
-4.258033e-01,1.014222e+00,-2.161634e-01,1.091601e+00,-1.037502e-01,9.986187e-01,2.458271e+00,2.477828e+00,2.745177e+00
-4.364850e-01,1.011886e+00,-2.211065e-01,1.090789e+00,-1.058310e-01,9.953458e-01,2.463684e+00,2.484640e+00,2.757076e+00
-4.468736e-01,1.009551e+00,-2.263426e-01,1.089978e+00,-1.108183e-01,9.949794e-01,2.469146e+00,2.491272e+00,2.769109e+00
-4.569868e-01,1.007215e+00,-2.318543e-01,1.089166e+00,-1.158217e-01,9.946290e-01,2.474651e+00,2.497351e+00,2.781650e+00
-4.671292e-01,1.004880e+00,-2.373366e-01,1.088355e+00,-1.181171e-01,9.915707e-01,2.480131e+00,2.503368e+00,2.794278e+00
-4.775971e-01,1.002544e+00,-2.424935e-01,1.087543e+00,-1.176914e-01,9.857912e-01,2.485531e+00,2.509749e+00,2.806623e+00
-4.883441e-01,1.000209e+00,-2.473713e-01,1.086732e+00,-1.172482e-01,9.799943e-01,2.490893e+00,2.516092e+00,2.819043e+00
-4.990203e-01,9.978732e-01,-2.523198e-01,1.085920e+00,-1.196843e-01,9.770767e-01,2.496297e+00,2.521795e+00,2.832062e+00
-5.093436e-01,9.955377e-01,-2.576213e-01,1.085109e+00,-1.247910e-01,9.768297e-01,2.501759e+00,2.527179e+00,2.845342e+00
-5.193814e-01,9.932022e-01,-2.632083e-01,1.084297e+00,-1.295148e-01,9.761997e-01,2.507228e+00,2.533219e+00,2.857958e+00
-5.295025e-01,9.908667e-01,-2.687119e-01,1.083486e+00,-1.313778e-01,9.727090e-01,2.512668e+00,2.540273e+00,2.869590e+00
-5.400106e-01,9.885313e-01,-2.738286e-01,1.082674e+00,-1.307347e-01,9.667121e-01,2.518110e+00,2.547528e+00,2.881018e+00
-5.507979e-01,9.861958e-01,-2.786661e-01,1.081863e+00,-1.304760e-01,9.610996e-01,2.523591e+00,2.553870e+00,2.893321e+00
-5.614543e-01,9.838603e-01,-2.836344e-01,1.081051e+00,-1.332605e-01,9.585305e-01,2.529077e+00,2.559361e+00,2.906468e+00
-5.716998e-01,9.815248e-01,-2.890137e-01,1.080240e+00,-1.384365e-01,9.583527e-01,2.534492e+00,2.565043e+00,2.919498e+00
-5.816628e-01,9.791893e-01,-2.946755e-01,1.079428e+00,-1.428448e-01,9.574072e-01,2.539836e+00,2.571379e+00,2.931943e+00
-5.917737e-01,9.768539e-01,-3.001893e-01,1.078617e+00,-1.442846e-01,9.534933e-01,2.545208e+00,2.577808e+00,2.944267e+00
-6.023296e-01,9.745184e-01,-3.052583e-01,1.077805e+00,-1.434710e-01,9.473260e-01,2.550683e+00,2.583789e+00,2.956937e+00
-6.131507e-01,9.721829e-01,-3.100619e-01,1.076994e+00,-1.434374e-01,9.419386e-01,2.556225e+00,2.589773e+00,2.969537e+00
-6.237720e-01,9.698474e-01,-3.150654e-01,1.076182e+00,-1.465560e-01,9.397035e-01,2.561727e+00,2.596544e+00,2.981389e+00
-6.339290e-01,9.675119e-01,-3.205332e-01,1.075371e+00,-1.517499e-01,9.395437e-01,2.567148e+00,2.603910e+00,2.992727e+00
-6.438200e-01,9.651765e-01,-3.262669e-01,1.074559e+00,-1.558118e-01,9.382518e-01,2.572552e+00,2.610617e+00,3.004742e+00
-6.539329e-01,9.628410e-01,-3.317788e-01,1.073748e+00,-1.568437e-01,9.339300e-01,2.577997e+00,2.615976e+00,3.018064e+00
-6.645422e-01,9.605055e-01,-3.367943e-01,1.072936e+00,-1.559087e-01,9.276413e-01,2.583444e+00,2.621007e+00,3.031712e+00
-6.753884e-01,9.581700e-01,-3.415728e-01,1.072125e+00,-1.561357e-01,9.225145e-01,2.588837e+00,2.627054e+00,3.044397e+00
-6.859587e-01,9.558345e-01,-3.466273e-01,1.071313e+00,-1.595667e-01,9.205917e-01,2.594218e+00,2.634184e+00,3.056011e+00
-6.960181e-01,9.534991e-01,-3.521927e-01,1.070502e+00,-1.647272e-01,9.203985e-01,2.599683e+00,2.641294e+00,3.067562e+00
-7.058425e-01,9.511636e-01,-3.579930e-01,1.069690e+00,-1.684172e-01,9.187347e-01,2.605253e+00,2.647618e+00,3.079794e+00
-7.159699e-01,9.488281e-01,-3.634904e-01,1.068879e+00,-1.690621e-01,9.140259e-01,2.610814e+00,2.653718e+00,3.092258e+00
-7.266363e-01,9.464926e-01,-3.684488e-01,1.068067e+00,-1.680561e-01,9.076661e-01,2.616238e+00,2.660371e+00,3.104306e+00
-7.374966e-01,9.441571e-01,-3.732133e-01,1.067256e+00,-1.685730e-01,9.028294e-01,2.621558e+00,2.667175e+00,3.116307e+00
-7.479999e-01,9.418217e-01,-3.783347e-01,1.066444e+00,-1.722882e-01,9.011908e-01,2.626922e+00,2.673079e+00,3.129165e+00
-7.579547e-01,9.394862e-01,-3.840047e-01,1.065633e+00,-1.773649e-01,9.009137e-01,2.632393e+00,2.678199e+00,3.142700e+00
-7.677203e-01,9.371507e-01,-3.898638e-01,1.064821e+00,-1.806632e-01,8.988583e-01,2.637900e+00,2.683953e+00,3.155564e+00
-7.778747e-01,9.348152e-01,-3.953342e-01,1.064010e+00,-1.809474e-01,8.937887e-01,2.643363e+00,2.691235e+00,3.166944e+00
-7.885995e-01,9.324797e-01,-4.002342e-01,1.063198e+00,-1.799209e-01,8.874086e-01,2.648809e+00,2.699243e+00,3.177616e+00
-7.994607e-01,9.301442e-01,-4.049978e-01,1.062387e+00,-1.807508e-01,8.828847e-01,2.654317e+00,2.706245e+00,3.189231e+00
-8.098813e-01,9.278088e-01,-4.102019e-01,1.061575e+00,-1.847162e-01,8.814963e-01,2.659863e+00,2.711792e+00,3.202264e+00
-8.197269e-01,9.254733e-01,-4.159811e-01,1.060764e+00,-1.896603e-01,8.810867e-01,2.665315e+00,2.717228e+00,3.215501e+00
-8.294437e-01,9.231378e-01,-4.218891e-01,1.059952e+00,-1.925532e-01,8.786259e-01,2.670627e+00,2.723614e+00,3.227929e+00
-8.396372e-01,9.208023e-01,-4.273204e-01,1.059141e+00,-1.925077e-01,8.732266e-01,2.675938e+00,2.730467e+00,3.239891e+00
-8.504190e-01,9.184668e-01,-4.321633e-01,1.058329e+00,-1.915110e-01,8.668762e-01,2.681405e+00,2.736792e+00,3.252224e+00
-8.612662e-01,9.161314e-01,-4.369410e-01,1.057518e+00,-1.926696e-01,8.626810e-01,2.687019e+00,2.742769e+00,3.264759e+00
-8.715891e-01,9.137959e-01,-4.422428e-01,1.056706e+00,-1.968461e-01,8.615038e-01,2.692614e+00,2.749525e+00,3.276532e+00
-8.813235e-01,9.114604e-01,-4.481332e-01,1.055895e+00,-2.016118e-01,8.609158e-01,2.698063e+00,2.757327e+00,3.287407e+00
-8.910031e-01,9.091249e-01,-4.540783e-01,1.055084e+00,-2.040915e-01,8.580418e-01,2.703435e+00,2.764772e+00,3.298715e+00
-9.012469e-01,9.067894e-01,-4.594593e-01,1.054272e+00,-2.037518e-01,8.523483e-01,2.708861e+00,2.770453e+00,3.311734e+00
-9.120818e-01,9.044540e-01,-4.642492e-01,1.053461e+00,-2.028333e-01,8.460761e-01,2.714337e+00,2.775149e+00,3.325687e+00
-9.228985e-01,9.021185e-01,-4.690572e-01,1.052649e+00,-2.043290e-01,8.422180e-01,2.719764e+00,2.780864e+00,3.338672e+00
-9.331098e-01,8.997830e-01,-4.744707e-01,1.051838e+00,-2.086736e-01,8.412089e-01,2.725137e+00,2.788323e+00,3.349965e+00
-9.427335e-01,8.974475e-01,-4.804718e-01,1.051026e+00,-2.132184e-01,8.403999e-01,2.730588e+00,2.796313e+00,3.360649e+00
-9.523894e-01,8.951120e-01,-4.864407e-01,1.050215e+00,-2.152832e-01,8.371110e-01,2.736202e+00,2.803248e+00,3.372225e+00
-9.626932e-01,8.927766e-01,-4.917616e-01,1.049403e+00,-2.146886e-01,8.311626e-01,2.741862e+00,2.809243e+00,3.384697e+00
-9.735744e-01,8.904411e-01,-4.965052e-01,1.048592e+00,-2.138945e-01,8.250148e-01,2.747345e+00,2.815622e+00,3.396960e+00
-9.843434e-01,8.881056e-01,-5.013610e-01,1.047780e+00,-2.157280e-01,8.214945e-01,2.752619e+00,2.822685e+00,3.408749e+00
-9.944306e-01,8.857701e-01,-5.068986e-01,1.046969e+00,-2.201947e-01,8.206075e-01,2.757899e+00,2.829267e+00,3.421012e+00
-1.003947e+00,8.834346e-01,-5.130071e-01,1.046157e+00,-2.244802e-01,8.195393e-01,2.763366e+00,2.834732e+00,3.434206e+00
-1.013594e+00,8.810992e-01,-5.189852e-01,1.045346e+00,-2.261344e-01,8.158398e-01,2.768971e+00,2.840303e+00,3.447154e+00
-1.023965e+00,8.787637e-01,-5.242381e-01,1.044534e+00,-2.253273e-01,8.096789e-01,2.774540e+00,2.847525e+00,3.458489e+00
-1.034883e+00,8.764282e-01,-5.289449e-01,1.043723e+00,-2.247002e-01,8.036980e-01,2.780003e+00,2.856157e+00,3.468520e+00
-1.045586e+00,8.740927e-01,-5.338666e-01,1.042911e+00,-2.268649e-01,8.005090e-01,2.785469e+00,2.864091e+00,3.479244e+00
-1.055539e+00,8.717572e-01,-5.395389e-01,1.042100e+00,-2.314058e-01,7.996962e-01,2.791012e+00,2.869852e+00,3.492066e+00
-1.064954e+00,8.694217e-01,-5.457489e-01,1.041288e+00,-2.353983e-01,7.983350e-01,2.796520e+00,2.874682e+00,3.505854e+00
-1.074607e+00,8.670863e-01,-5.517208e-01,1.040477e+00,-2.366520e-01,7.942349e-01,2.801863e+00,2.880683e+00,3.518636e+00
-1.085052e+00,8.647508e-01,-5.569001e-01,1.039665e+00,-2.356774e-01,7.879065e-01,2.807137e+00,2.888182e+00,3.529988e+00
-1.095995e+00,8.624153e-01,-5.615819e-01,1.038854e+00,-2.352555e-01,7.821309e-01,2.812579e+00,2.895755e+00,3.541099e+00
-1.106614e+00,8.600798e-01,-5.665879e-01,1.038042e+00,-2.377376e-01,7.792592e-01,2.818271e+00,2.902361e+00,3.552927e+00
-1.116423e+00,8.577443e-01,-5.724036e-01,1.037231e+00,-2.423038e-01,7.784718e-01,2.824017e+00,2.908778e+00,3.564888e+00
-1.125745e+00,8.554089e-01,-5.787063e-01,1.036419e+00,-2.459748e-01,7.767890e-01,2.829537e+00,2.916172e+00,3.576100e+00
-1.135419e+00,8.530734e-01,-5.846565e-01,1.035608e+00,-2.468435e-01,7.723039e-01,2.834819e+00,2.924003e+00,3.587113e+00
-1.145942e+00,8.507379e-01,-5.897589e-01,1.034796e+00,-2.457480e-01,7.658547e-01,2.840119e+00,2.930491e+00,3.599450e+00
-1.156895e+00,8.484024e-01,-5.944301e-01,1.033985e+00,-2.455646e-01,7.603175e-01,2.845600e+00,2.935389e+00,3.613197e+00
-1.167411e+00,8.460669e-01,-5.995388e-01,1.033173e+00,-2.483434e-01,7.577426e-01,2.851173e+00,2.940731e+00,3.626407e+00
-1.177071e+00,8.437315e-01,-6.055037e-01,1.032362e+00,-2.528864e-01,7.569319e-01,2.856679e+00,2.948269e+00,3.637488e+00
-1.186312e+00,8.413960e-01,-6.118882e-01,1.031550e+00,-2.562127e-01,7.549044e-01,2.862139e+00,2.957361e+00,3.647061e+00
-1.196023e+00,8.390605e-01,-6.178013e-01,1.030739e+00,-2.567172e-01,7.500552e-01,2.867704e+00,2.965537e+00,3.657447e+00
-1.206623e+00,8.367250e-01,-6.228264e-01,1.029927e+00,-2.555483e-01,7.435326e-01,2.873377e+00,2.971482e+00,3.669953e+00
-1.217571e+00,8.343895e-01,-6.275034e-01,1.029116e+00,-2.556308e-01,7.382613e-01,2.878935e+00,2.976726e+00,3.683278e+00
-1.227966e+00,8.320541e-01,-6.327324e-01,1.028304e+00,-2.586796e-01,7.359564e-01,2.884216e+00,2.983204e+00,3.695644e+00
-1.237474e+00,8.297186e-01,-6.388500e-01,1.027493e+00,-2.631518e-01,7.350749e-01,2.889410e+00,2.990782e+00,3.706997e+00
-1.246646e+00,8.273831e-01,-6.453028e-01,1.026681e+00,-2.661159e-01,7.326852e-01,2.894825e+00,2.997955e+00,3.718536e+00
-1.256409e+00,8.250476e-01,-6.511642e-01,1.025870e+00,-2.662819e-01,7.274975e-01,2.900445e+00,3.004250e+00,3.730746e+00
-1.267083e+00,8.227121e-01,-6.561145e-01,1.025058e+00,-2.650872e-01,7.209490e-01,2.906262e+00,3.010576e+00,3.742728e+00
-1.278007e+00,8.203767e-01,-6.608154e-01,1.024247e+00,-2.654567e-01,7.159648e-01,2.911945e+00,3.018381e+00,3.753365e+00
-1.288266e+00,8.180412e-01,-6.661815e-01,1.023435e+00,-2.687432e-01,7.138976e-01,2.917354e+00,3.027255e+00,3.763208e+00
-1.297620e+00,8.157057e-01,-6.724525e-01,1.022624e+00,-2.730993e-01,7.128999e-01,2.922688e+00,3.034868e+00,3.774387e+00
-1.306739e+00,8.133702e-01,-6.789582e-01,1.021812e+00,-2.756894e-01,7.101363e-01,2.928147e+00,3.040018e+00,3.787903e+00
-1.316567e+00,8.110347e-01,-6.847545e-01,1.021001e+00,-2.755470e-01,7.046402e-01,2.933676e+00,3.044629e+00,3.801888e+00
-1.327311e+00,8.086993e-01,-6.896356e-01,1.020189e+00,-2.743731e-01,6.981125e-01,2.939118e+00,3.051271e+00,3.813930e+00
-1.338191e+00,8.063638e-01,-6.943801e-01,1.019378e+00,-2.750439e-01,6.934295e-01,2.944515e+00,3.060182e+00,3.823748e+00
-1.348298e+00,8.040283e-01,-6.998985e-01,1.018566e+00,-2.785314e-01,6.915633e-01,2.950082e+00,3.069159e+00,3.833329e+00
-1.357501e+00,8.016928e-01,-7.063204e-01,1.017755e+00,-2.827287e-01,6.904069e-01,2.955880e+00,3.076183e+00,3.844632e+00
-1.366584e+00,7.993573e-01,-7.128620e-01,1.016943e+00,-2.849390e-01,6.872634e-01,2.961640e+00,3.081953e+00,3.857228e+00
-1.376489e+00,7.970218e-01,-7.185816e-01,1.016132e+00,-2.845222e-01,6.814929e-01,2.967030e+00,3.088479e+00,3.869437e+00
-1.387293e+00,7.946864e-01,-7.234021e-01,1.015320e+00,-2.834140e-01,6.750309e-01,2.972139e+00,3.096073e+00,3.880860e+00
-1.398109e+00,7.923509e-01,-7.282107e-01,1.014509e+00,-2.843934e-01,6.706566e-01,2.977392e+00,3.103258e+00,3.892547e+00
-1.408050e+00,7.900154e-01,-7.338950e-01,1.013697e+00,-2.880416e-01,6.689510e-01,2.983040e+00,3.109331e+00,3.904952e+00
-1.417107e+00,7.876799e-01,-7.404624e-01,1.012886e+00,-2.920412e-01,6.675969e-01,2.988917e+00,3.115685e+00,3.916846e+00
-1.426172e+00,7.853444e-01,-7.470220e-01,1.012074e+00,-2.938714e-01,6.640733e-01,2.994639e+00,3.123911e+00,3.927024e+00
-1.436164e+00,7.830090e-01,-7.526553e-01,1.011263e+00,-2.932174e-01,6.580656e-01,3.000063e+00,3.133333e+00,3.936303e+00
-1.447017e+00,7.806735e-01,-7.574267e-01,1.010451e+00,-2.922171e-01,6.517116e-01,3.005421e+00,3.141247e+00,3.947157e+00
-1.457748e+00,7.783380e-01,-7.623207e-01,1.009640e+00,-2.935053e-01,6.476461e-01,3.010918e+00,3.146398e+00,3.960634e+00
-1.467511e+00,7.760025e-01,-7.681822e-01,1.008828e+00,-2.972714e-01,6.460584e-01,3.016463e+00,3.150998e+00,3.974615e+00
-1.476431e+00,7.736670e-01,-7.748868e-01,1.008017e+00,-3.010384e-01,6.444717e-01,3.021882e+00,3.157830e+00,3.986490e+00
-1.485498e+00,7.713316e-01,-7.814453e-01,1.007205e+00,-3.024939e-01,6.405735e-01,3.027257e+00,3.167074e+00,3.995996e+00
-1.495582e+00,7.689961e-01,-7.869856e-01,1.006394e+00,-3.016426e-01,6.343684e-01,3.032858e+00,3.176326e+00,4.005268e+00
-1.506470e+00,7.666606e-01,-7.917221e-01,1.005582e+00,-3.007890e-01,6.281611e-01,3.038745e+00,3.183479e+00,4.016353e+00
-1.517094e+00,7.643251e-01,-7.967229e-01,1.004771e+00,-3.023795e-01,6.243978e-01,3.044582e+00,3.189344e+00,4.028777e+00
-1.526672e+00,7.619896e-01,-8.027703e-01,1.003959e+00,-3.062189e-01,6.228835e-01,3.049971e+00,3.196079e+00,4.040779e+00
-1.535466e+00,7.596542e-01,-8.096009e-01,1.003148e+00,-3.097232e-01,6.210340e-01,3.055019e+00,3.203980e+00,4.051955e+00
-1.544552e+00,7.573187e-01,-8.161395e-01,1.002336e+00,-3.108149e-01,6.167720e-01,3.060242e+00,3.211430e+00,4.063408e+00
-1.554734e+00,7.549832e-01,-8.215826e-01,1.001525e+00,-3.098079e-01,6.104113e-01,3.065941e+00,3.217645e+00,4.075619e+00
-1.565640e+00,7.526477e-01,-8.263013e-01,1.000713e+00,-3.091357e-01,6.043853e-01,3.071919e+00,3.224094e+00,4.087317e+00
-1.576136e+00,7.503122e-01,-8.314297e-01,9.999016e-01,-3.110150e-01,6.009109e-01,3.077709e+00,3.232512e+00,4.097235e+00
-1.585521e+00,7.479768e-01,-8.376693e-01,9.990901e-01,-3.148830e-01,5.994251e-01,3.083125e+00,3.242245e+00,4.106212e+00
-1.594203e+00,7.456413e-01,-8.446120e-01,9.982786e-01,-3.180994e-01,5.972878e-01,3.088444e+00,3.250429e+00,4.116834e+00
-1.603328e+00,7.433058e-01,-8.511118e-01,9.974671e-01,-3.188430e-01,5.926777e-01,3.093938e+00,3.255671e+00,4.130224e+00
-1.613608e+00,7.409703e-01,-8.564570e-01,9.966556e-01,-3.177234e-01,5.862043e-01,3.099527e+00,3.260276e+00,4.144155e+00
-1.624513e+00,7.386348e-01,-8.611769e-01,9.958441e-01,-3.172622e-01,5.803893e-01,3.104999e+00,3.267275e+00,4.155810e+00
-1.634861e+00,7.362993e-01,-8.664531e-01,9.950326e-01,-3.194109e-01,5.771843e-01,3.110403e+00,3.276966e+00,4.164841e+00
-1.644051e+00,7.339639e-01,-8.728879e-01,9.942212e-01,-3.232629e-01,5.756826e-01,3.116025e+00,3.286737e+00,4.173572e+00
-1.652638e+00,7.316284e-01,-8.799264e-01,9.934097e-01,-3.261716e-01,5.732375e-01,3.121957e+00,3.294093e+00,4.184410e+00
-1.661819e+00,7.292929e-01,-8.863698e-01,9.925982e-01,-3.265877e-01,5.682999e-01,3.127841e+00,3.299768e+00,4.196977e+00
-1.672194e+00,7.269574e-01,-8.916194e-01,9.917867e-01,-3.253988e-01,5.617573e-01,3.133228e+00,3.306318e+00,4.209166e+00
-1.683077e+00,7.246219e-01,-8.963616e-01,9.909752e-01,-3.251727e-01,5.561774e-01,3.138224e+00,3.314454e+00,4.220159e+00
-1.693258e+00,7.222865e-01,-9.018046e-01,9.901637e-01,-3.275658e-01,5.532168e-01,3.143421e+00,3.322554e+00,4.230988e+00
-1.702253e+00,7.199510e-01,-9.084346e-01,9.893522e-01,-3.313589e-01,5.516561e-01,3.148913e+00,3.329602e+00,4.242573e+00
-1.710762e+00,7.176155e-01,-9.155505e-01,9.885407e-01,-3.339454e-01,5.488889e-01,3.154405e+00,3.336262e+00,4.254546e+00
-1.720016e+00,7.152800e-01,-9.219211e-01,9.877292e-01,-3.340587e-01,5.436485e-01,3.159897e+00,3.343377e+00,4.266064e+00
-1.730481e+00,7.129445e-01,-9.270810e-01,9.869177e-01,-3.328436e-01,5.370796e-01,3.165390e+00,3.351329e+00,4.276745e+00
-1.741319e+00,7.106091e-01,-9.318680e-01,9.861062e-01,-3.328708e-01,5.317530e-01,3.170882e+00,3.359665e+00,4.287043e+00
-1.751317e+00,7.082736e-01,-9.374950e-01,9.852947e-01,-3.354785e-01,5.290070e-01,3.176374e+00,3.367531e+00,4.297809e+00
-1.760120e+00,7.059381e-01,-9.443170e-01,9.844832e-01,-3.391718e-01,5.273466e-01,3.181867e+00,3.374570e+00,4.309404e+00
-1.768571e+00,7.036026e-01,-9.514900e-01,9.836717e-01,-3.414271e-01,5.242482e-01,3.187359e+00,3.381311e+00,4.321296e+00
-1.777913e+00,7.012671e-01,-9.577733e-01,9.828602e-01,-3.412663e-01,5.187337e-01,3.192851e+00,3.388604e+00,4.332636e+00
-1.788458e+00,6.989317e-01,-9.628528e-01,9.820487e-01,-3.400668e-01,5.121803e-01,3.198344e+00,3.396743e+00,4.343130e+00
-1.799227e+00,6.965962e-01,-9.677082e-01,9.812372e-01,-3.403591e-01,5.071189e-01,3.203836e+00,3.405172e+00,4.353334e+00
-1.809026e+00,6.942607e-01,-9.735345e-01,9.804257e-01,-3.431477e-01,5.045538e-01,3.209328e+00,3.413035e+00,4.364105e+00
-1.817643e+00,6.919252e-01,-9.805418e-01,9.796142e-01,-3.467035e-01,5.027558e-01,3.214821e+00,3.420071e+00,4.375702e+00
-1.826059e+00,6.895897e-01,-9.877505e-01,9.788027e-01,-3.486242e-01,4.993228e-01,3.220313e+00,3.426911e+00,4.387495e+00
-1.835500e+00,6.872543e-01,-9.939346e-01,9.779912e-01,-3.482209e-01,4.935658e-01,3.225805e+00,3.434395e+00,4.398644e+00
-1.846113e+00,6.849188e-01,-9.989463e-01,9.771797e-01,-3.470767e-01,4.870679e-01,3.231298e+00,3.442715e+00,4.408957e+00
-1.856790e+00,6.825833e-01,-1.003894e+00,9.763682e-01,-3.476397e-01,4.822771e-01,3.236790e+00,3.451225e+00,4.419080e+00
