# précision  : 0.001 s
# durée      : 100 s
# particules : 9
# méthode    : Velocity-Verlet
0.044391,-0.00378623
0.0437807,-0.00104278
0.0431788,-0.00467854
0.0425852,0.000335103
0.0419997,-2.7132e-05
0.0414223,-0.000568765
0.0408529,-4.79411e-05
0.0402912,-0.000373429
0.0397373,-0.000639244
0.039191,0.000779685
0.0386522,-0.00105714
0.0381208,0.00256596
0.0375967,0.000473058
0.0370799,0.00136554
0.0365701,0.00399962
0.0360673,-0.000324579
0.0355715,-0.00259586
0.0350825,-0.00232127
0.0346002,-7.41951e-06
0.0341245,0.000202627
0.0336553,-0.00279904
0.0331927,-0.000512052
0.0327363,0.000292099
0.0322863,0.00276223
0.0318424,0.00103687
0.0314047,-9.82925e-05
0.0309729,0.00359547
0.0305471,0.00174126
0.0301271,-0.00236853
0.029713,-0.00150084
0.0293045,-0.00125746
0.0289016,-0.00134438
0.0285043,-0.00188785
0.0281124,0.000846498
0.0277259,-0.000743273
0.0273447,0.000847681
0.0269688,0.00112359
0.026598,0.000826416
0.0262324,-0.000234317
0.0258717,-0.00153707
0.0255161,-0.000821656
0.0251653,-7.48278e-06
0.0248193,-0.001137
0.0244781,-0.00113006
0.0241416,-0.000607846
0.0238097,-8.57851e-05
0.0234823,0.000599956
0.0231595,0.00282119
0.0228411,0.000673239
0.0225271,-0.000945314
0.0222174,-0.00128872
0.021912,-0.0017718
0.0216107,-9.77868e-06
0.0213136,0.000467052
0.0210206,8.76621e-05
0.0207316,0.000499482
0.0204466,0.000832025
0.0201655,0.00118282
0.0198883,-6.92341e-05
0.0196149,-0.00205949
0.0193452,-0.000606114
0.0190792,0.000825587
0.0188169,-0.000480088
0.0185583,0.000458971
0.0183031,0.00175505
0.0180515,-0.00105222
0.0178033,-0.000951589
0.0175586,0.00016046
0.0173172,-0.000216852
0.0170791,-0.00138398
0.0168443,0.000534289
0.0166127,0.00102629
0.0163843,-0.000540565
0.0161591,-0.00118144
0.0159369,-0.00156155
0.0157178,-0.000700526
0.0155018,0.000179313
0.0152886,0.000970279
0.0150785,-0.000287183
0.0148712,-0.0002183
0.0146667,-2.2065e-05
0.0144651,-0.000615737
0.0142662,0.00115138
0.0140701,0.00100651
0.0138766,0.000320555
0.0136859,-0.00156784
0.0134977,0.000740326
0.0133122,-0.000445601
0.0131291,0.000834638
0.0129486,-0.000479742
0.0127706,0.000139376
0.0125951,-0.000314082
0.0124219,0.000760731
0.0122511,-4.80657e-05
0.0120827,0.000252325
0.0119166,-0.00145829
0.0117528,3.89698e-05
0.0115912,4.69086e-05
0.0114318,0.000447914
0.0112747,0.000219726
0.0111197,-0.000824784
0.0109668,0.000477035
0.010816,0.000494306
0.0106673,0.000677017
0.0105207,0.000163128
0.0103761,-0.000489342
0.0102334,0.000349849
0.0100927,-0.000533904
0.00995396,0.0002267
0.00981712,0.00012615
0.00968215,0.00019694
0.00954904,-0.000252506
0.00941777,-0.000469245
0.00928829,-0.000265537
0.0091606,0.000395198
0.00903466,-0.000304304
0.00891045,-0.000270758
0.00878795,0.000314907
0.00866714,-9.71397e-05
0.00854798,-0.000344656
0.00843047,0.00018642
0.00831457,4.89793e-05
0.00820026,-0.000212702
0.00808752,0.000617714
0.00797634,0.000555758
0.00786668,-0.000751541
0.00775853,-0.000261589
0.00765187,0.000160441
0.00754667,-0.000117896
0.00744292,0.000330151
0.0073406,0.000438602
0.00723968,0.00037334
0.00714015,-0.000172707
0.00704199,0.000289937
0.00694518,-0.000727097
0.0068497,-3.39069e-06
0.00675553,2.77927e-05
0.00666265,0.000365486
0.00657106,0.000626719
0.00648072,-0.000119771
0.00639162,-0.000397987
0.00630375,0.000262658
0.00621709,0.000230401
0.00613162,0.000126092
0.00604732,0.000369648
0.00596418,-0.000438038
0.00588219,0.000289398
0.00580132,-0.000239961
0.00572157,3.65183e-05
0.00564291,-6.54694e-05
0.00556533,0.000259817
0.00548882,-0.000183768
0.00541336,1.59842e-05
0.00533894,-0.000443642
0.00526554,-0.000263738
0.00519315,-0.00039948
0.00512176,-6.39783e-06
0.00505134,-0.000579465
0.0049819,-2.20474e-05
0.00491341,-5.44306e-05
0.00484586,0.000231295
0.00477924,0.000147167
0.00471353,8.89675e-05
0.00464873,-0.000110969
0.00458482,-5.58484e-05
0.00452179,8.57027e-05
0.00445963,-3.30589e-05
0.00439832,-1.64798e-05
0.00433785,9.641e-05
0.00427821,-0.000200706
0.0042194,-0.000202544
0.00416139,0.000170122
0.00410418,-4.80935e-05
0.00404776,3.21868e-05
0.00399211,4.89107e-05
0.00393723,-0.000331221
0.0038831,0.000217791
0.00382971,-4.19489e-05
0.00377706,-0.000370041
0.00372514,8.60607e-05
0.00367392,0.000275292
0.00362342,-3.64101e-05
0.0035736,-0.000195786
0.00352447,0.000265315
0.00347602,0.000153823
0.00342823,-1.14062e-05
0.0033811,-0.000185765
0.00333462,5.58886e-05
0.00328877,8.66758e-05
0.00324356,-0.000245412
0.00319897,-0.000164521
0.00315499,0.000172236
0.00311162,-0.000100615
0.00306884,6.58768e-05
0.00302665,4.43849e-05
0.00298504,1.43707e-05
0.002944,7.37428e-05
0.00290353,0.000155022
0.00286361,0.000149652
0.00282424,-3.24961e-05
0.00278541,-4.00978e-05
0.00274712,5.42783e-05
0.00270935,2.95124e-05
0.00267211,-5.38533e-05
0.00263537,-0.000141855
0.00259914,-0.000120677
0.00256341,-0.000138568
0.00252817,-0.000270365
0.00249341,-0.000293698
0.00245913,-0.000255738
0.00242532,-0.000245727
0.00239198,-0.000251681
0.0023591,-1.62267e-05
0.00232666,-0.000110205
0.00229468,-7.37634e-05
0.00226313,9.08639e-05
0.00223202,2.65216e-05
0.00220133,0.000102581
0.00217107,8.97045e-05
0.00214122,8.11726e-05
0.00211178,-3.07772e-05
0.00208275,1.12349e-05
0.00205412,6.33135e-05
0.00202588,8.09661e-06
0.00199803,9.808e-06
0.00197056,-9.44298e-05
0.00194347,2.86485e-05
0.00191675,0.00016002
0.0018904,-0.000145761
0.00186441,0.000267187
0.00183878,-6.07832e-05
0.0018135,6.76296e-08
0.00178857,3.60212e-05
0.00176398,0.000123844
0.00173973,-4.27004e-05
0.00171581,2.24707e-05
0.00169222,-1.07627e-05
0.00166896,2.71116e-05
0.00164601,5.96173e-05
0.00162338,5.94237e-05
0.00160106,-3.02036e-05
0.00157905,2.22192e-05
0.00155734,-4.74647e-05
0.00153593,-2.82199e-05
0.00151482,9.44905e-05
0.00149399,3.53202e-05
0.00147345,-1.87734e-05
0.0014532,1.57841e-05
0.00143322,3.99674e-06
0.00141352,6.08773e-05
0.00139408,0.000134352
0.00137492,4.11353e-05
0.00135602,-1.09848e-05
0.00133737,3.38056e-05
0.00131899,-5.9386e-05
0.00130085,-7.54074e-05
0.00128297,-0.000119827
0.00126533,-5.89923e-05
0.00124794,-4.581e-05
0.00123078,-2.54841e-05
0.00121386,-7.59462e-05
0.00119717,-0.000106117
0.00118071,-3.26004e-05
0.00116448,-5.80068e-05
0.00114847,5.40096e-05
0.00113268,-2.4651e-05
0.00111711,3.49076e-05
0.00110175,-5.65457e-05
0.00108661,0.000106348
0.00107167,-2.74384e-05
0.00105693,-6.13561e-05
0.0010424,-2.93093e-06
0.00102807,1.65652e-05
0.00101394,2.00823e-06
0.001,2.05106e-05
